episode,alpha = 0.9,alpha = 0.7,alpha = 0.5
938.0,118.96616509946853,117.08045782489364,84.09929520953725
939.0,117.35442307462993,118.18770262342767,83.41408335788648
940.0,115.92704164993,119.71423843154068,83.213846202153
941.0,114.47944160330768,120.12048263247813,82.73734812591346
942.0,113.17219952164388,119.99852201766161,82.41767457812962
943.0,112.54114438296736,119.39478682171293,82.50418298082585
944.0,112.10592518073801,119.07471722569812,83.55666336627206
945.0,111.71185612364106,118.82606365630379,84.14097066243002
946.0,111.89741714597628,118.96602659843387,85.55820547346019
947.0,112.1570949171915,119.59991007723725,87.02975149232238
948.0,112.5885966208987,119.77723980766312,88.5433567418853
949.0,113.03090087571971,119.38586995412686,90.34603130908258
950.0,114.27631244698088,119.35141361509937,92.25787485635769
951.0,114.91565766818528,119.60411514090944,93.65612810350518
952.0,116.1141015445171,120.38114416622525,94.23503217184188
953.0,117.18115919597007,121.73740264259149,94.8396219692207
954.0,118.50628937478535,123.62387595243929,95.80010357669093
955.0,120.21743319812482,124.83931878625121,96.70765847255922
956.0,121.7864513196039,126.30967214598445,98.0740183627963
957.0,123.32570161762281,128.0758184327974,99.30416919129868
958.0,125.24144588773169,129.4492242238833,100.3447013166902
959.0,126.04860091024477,130.6145288272998,100.55492635554118
960.0,127.48225712403836,131.9656479774394,100.93715002413954
961.0,128.84229174555264,132.58614622456471,101.67951085635596
962.0,129.24840915272873,132.731382060482,101.88241628945345
963.0,129.15767713627395,132.45717994248508,101.74834444803352
964.0,128.65597700828974,131.96371404279472,101.03138387357816
965.0,127.53850797885842,131.5461322961957,100.24690937787426
966.0,126.85326095295119,131.12770049853648,98.99949230980339
967.0,125.46599975951912,130.88355900289136,98.20720206940238
968.0,124.64824695937567,130.9333602232375,97.91947230616978
969.0,123.46603448933044,131.16913798991578,98.37232732496437
970.0,121.9842936589494,131.80793208615094,98.64214476849165
971.0,122.03675299285973,131.53596680911753,99.36827211325459
972.0,122.80220157176726,131.22129152557116,99.83836093063269
973.0,123.92839254820979,131.46262936739447,99.68230237651674
974.0,125.11483726276039,130.67971463248722,99.97440002668918
975.0,125.38606496577907,130.17432046072793,100.66857495084778
976.0,126.18127428024144,130.40637224948318,100.67825137129557
977.0,127.04525232188608,130.3829649374682,100.11719258793005
978.0,127.65310770093777,130.20436400651147,99.54086419558746
979.0,127.96569995331188,129.9730877849263,99.09505509768744
980.0,127.43866587213526,130.35465488019256,97.92692169709291
981.0,127.06019497051284,131.11777011864635,96.28206143398889
982.0,125.96148517965321,131.3070708566832,95.89490772147737
983.0,125.49635674359587,131.43302174235225,94.72503902348868
984.0,125.46793303318344,130.55977135034624,93.79620604583098
985.0,125.2947921507154,129.01760958391472,93.23327201895026
986.0,124.76344569990123,127.66894087583188,93.8199870513412
987.0,124.52335054931768,126.22562117015731,93.81682762117194
988.0,123.22834805810739,124.97195117170529,93.71789270740055
989.0,123.15587435528342,123.56286628563757,94.37963421705865
990.0,122.8531866857165,122.31010039263873,95.31686392105148
991.0,122.8232125555327,121.49355059057395,95.5970207000052
992.0,122.66599338181096,121.21265859106506,96.12402280597637
993.0,122.77053405048123,120.98802346667793,95.94275965174458
994.0,122.86505069739039,120.85745445987713,95.4170244825208
995.0,123.00883353716772,119.83037245583726,94.29088444105815
996.0,123.68906459901959,118.49218250497225,93.05389152777276
997.0,125.79276896131451,116.68142957035721,92.27879516279172
998.0,126.62474779997419,114.8086565240771,91.34493525040126
999.0,127.29657956812777,113.04297129455838,90.7732437096277
1000.0,128.4627001118397,111.00820728229672,90.9963602509052
1001.0,129.69815308233137,108.83689821361803,91.29631151366799
1002.0,130.91937157689378,107.25550877316581,92.486249591051
1003.0,132.26535063110805,105.36957873523396,94.43691646635126
1004.0,133.54609940218458,103.65029083570194,96.25568324258315
1005.0,134.5256562543146,102.62094714937753,98.16035808690306
1006.0,135.22906047147993,102.35817705340814,99.12462043403389
1007.0,135.88724054760584,101.9929898467763,100.16599545457163
1008.0,136.41833948400674,101.38649842911897,101.71085953982447
1009.0,136.7529753784666,101.10812427261946,102.81413316049924
1010.0,137.45651047939162,101.09683850617432,103.58238273687887
1011.0,138.23799821361453,101.52415373667291,104.5691433554908
1012.0,139.44806223672416,102.38793603775373,104.95700278090962
1013.0,140.18669160890613,104.134697106472,105.45207196283832
1014.0,140.727693086515,105.95680406631622,106.50170360356236
1015.0,141.778207369346,107.40863452958281,108.50146723151661
1016.0,143.37146351618804,109.1328676501432,110.0577993895052
1017.0,145.1941655199218,110.52482789146187,111.24647069966105
1018.0,146.74967000999283,111.75992888316468,112.49225574622483
1019.0,147.6792930244732,112.57746725315833,113.6723346099659
1020.0,147.69932694694074,113.36187495358278,114.3481186479758
1021.0,147.52368312954002,113.78529330022086,114.7777370201763
1022.0,146.5994273714113,114.0084333189934,115.12790767763792
1023.0,145.69456075071582,113.73160813983206,114.6101541719596
1024.0,144.09371275758093,113.38474488451058,113.94029970564786
1025.0,142.27409678405905,113.0913610422839,112.56058677814575
1026.0,140.63761915497847,113.05341336175836,110.43825624359462
1027.0,139.15628807170222,112.79594217122965,108.45281569982355
1028.0,137.939715970979,113.37682064379119,107.14185987410512
1029.0,137.27041757592872,113.45762865931161,105.70256555439009
1030.0,135.88696133594306,114.26514200941558,104.37967919510953
1031.0,135.54824399941742,115.39056100324986,103.80036319201899
1032.0,135.43585576510648,116.50437787900243,103.77572528173775
1033.0,135.62679078348287,117.53064843510347,103.21561483436926
1034.0,135.43521389469706,118.60794240531652,102.86476702649314
1035.0,135.14409892234403,119.16432521441749,103.08330382548392
1036.0,134.45063974881663,120.54384468955843,102.80346185775004
1037.0,133.57872124564668,121.1714378756845,102.24426092416645
1038.0,132.92312585300908,122.17427921966342,101.57299088949908
1039.0,132.83193909946547,122.5294329210157,100.92200848435354
1040.0,133.6168450949715,121.60060707803699,99.75899069109403
1041.0,134.32600691176,120.81445455102852,99.04889453261336
1042.0,135.04688898305054,120.09483112699698,98.83839240742536
1043.0,136.1997328108128,120.70962297646068,98.7123789110729
1044.0,137.85440190717225,120.61917751644323,98.48565925741906
1045.0,139.7214979627566,119.81931380572372,98.26663744727516
1046.0,141.35234490697943,119.56289191900855,98.22756625376896
1047.0,142.20719710311943,118.74962208450958,97.58852832077511
1048.0,142.90093774387273,117.70787111755924,97.30835256273733
1049.0,142.42062604094866,117.51080026072958,97.52392910587164
1050.0,142.0468875441406,117.10313874842937,98.01306878742747
1051.0,142.1804083675108,116.87164301497717,97.96039662731141
1052.0,142.13928950915647,115.3028015647881,98.1059205290738
1053.0,141.68096753613958,114.81126045385744,98.53766117668872
1054.0,141.2127982831682,114.66797768589133,99.25193901438286
1055.0,140.3301531674258,114.53467698273555,99.93294125714957
1056.0,140.1235946989804,113.78102733946547,101.69338465174768
1057.0,139.3914700358874,113.35367343512311,103.315177085059
1058.0,139.4277745393372,113.62630299523154,104.596840346614
1059.0,138.94968017290603,113.54600728531958,104.94731157260948
1060.0,136.5794441582751,113.70065845847537,105.3704083291317
1061.0,135.7363038366807,113.7518525116462,105.44323825541407
1062.0,134.26994592945172,114.57867211958947,105.58510546189441
1063.0,132.87675064420978,115.67752359271321,105.68960176624088
1064.0,131.65712420369024,116.28329194775728,105.8769428633191
1065.0,130.34627414280914,117.85507131504622,105.88334231004939
1066.0,128.7190987751688,119.89394657898349,105.99298602310792
1067.0,127.31294600015914,120.80548232297413,105.50471777963133
1068.0,126.39742943139728,121.9740005974691,105.4975169297565
1069.0,126.77644756873426,123.07312691707425,105.29883438811696
1070.0,125.30248017076237,124.4764231954739,104.7358361309498
1071.0,124.73494222597694,124.79780354356818,104.11088334582848
1072.0,124.31317411471468,124.53853059291016,103.40237542627915
1073.0,123.9581487623804,124.51536928814413,102.13460643368659
1074.0,123.17378692493205,124.75038142628797,100.36107737067186
1075.0,123.00447171147316,124.09145148342326,98.64025586370907
1076.0,122.27721789666359,124.34730056018094,97.20101935350843
1077.0,121.41403906433187,124.4349436992808,95.47059540197574
1078.0,120.50273524585866,124.38696977002039,93.44407771381982
1079.0,120.06527596040219,123.68667495364252,92.78670012809978
1080.0,119.56392561430769,123.0812536736979,92.02794778226102
1081.0,119.37311812993758,122.85681358023996,91.70890825092347
1082.0,119.87539760722863,122.61934612988559,92.40934275539574
1083.0,120.71511455716418,122.9248384014951,93.62157386726132
1084.0,122.16746791585017,124.13995874384317,94.91687928117392
1085.0,123.23923895942247,124.38089706367253,96.0411558973684
1086.0,124.57546522920819,125.0971935840412,97.75898057380236
1087.0,125.92204758175131,126.1795368709936,100.04134590807584
1088.0,126.91437408287783,127.53633817401486,101.60492606264101
1089.0,128.33188569898266,128.88426124503613,103.12053756835277
1090.0,129.0962916094346,130.1185465530025,103.82198924202045
1091.0,129.958386245134,131.96129056214954,104.1969986947786
1092.0,129.865288570819,132.12561131884888,104.16860335355449
1093.0,130.29021860009598,132.02575370502097,103.54216855444434
1094.0,131.2835074746225,132.17373087974897,103.5818996194593
1095.0,131.66171571234068,132.65606751607936,103.34828973601695
1096.0,132.18043036511864,132.85388482435516,102.97557261133838
1097.0,132.71989305650214,133.39468237884347,103.05227598411574
1098.0,132.40256306315138,134.12555255859886,103.26257144878923
1099.0,132.3160732755084,135.34668731345548,103.74297963345774
1100.0,132.3500147512146,135.53888012515685,103.89681057634834
1101.0,133.56771720592982,136.75222756797285,104.63461476667419
1102.0,133.80763922746644,137.32874699467487,105.54465604872772
1103.0,134.76283340702756,138.47964779882997,105.60706761923502
1104.0,135.603021115746,139.13486771110433,104.83627977545565
1105.0,136.3167931891396,139.43707458959614,104.36058755603511
1106.0,136.52197047193997,139.30194592492734,103.49855299945735
1107.0,136.92837573511835,138.55071508199825,102.14128601958946
1108.0,137.3936141880811,136.64073564810926,101.16670649234413
1109.0,137.51908702896452,134.74419267871446,100.68007416054112
1110.0,136.42934132696473,132.69716953870434,99.79716878923728
1111.0,134.60845157487017,131.1519225823567,98.82154666896938
1112.0,131.80976249572518,129.8409042173756,98.13767786826678
1113.0,129.50664479500108,128.28248034218203,97.89588953050098
1114.0,127.40772916991794,127.28484887461138,97.08943904365913
1115.0,125.65293163018806,126.66598562356587,96.85305619156692
1116.0,123.8813840087771,126.37277067604575,97.14828603562158
1117.0,122.29675588093976,127.00653384368623,97.44919007823434
1118.0,121.09233531807423,127.5867646869731,97.19398223150154
1119.0,120.33564703409334,127.7214798211941,96.637396236317
1120.0,120.17250839791134,127.7595425604274,95.86555164985155
1121.0,119.86896550151187,126.9311674102865,95.52057127147529
1122.0,119.73624145834715,126.60861796680643,95.41479114840405
1123.0,119.73114574343279,125.9274191584672,95.81700865019897
1124.0,120.10921926542854,125.33983982303504,96.19090315226876
1125.0,121.09963201221606,125.29791526275463,96.12586899881323
1126.0,121.84081603873304,125.05508488808371,95.35663292721317
1127.0,122.53864460051791,125.26493887619922,94.2017244801838
1128.0,124.19857082682071,125.6594084036949,93.73406489590698
1129.0,126.08289968538563,126.0270726826394,94.0217501666742
1130.0,128.23763786004332,126.54701371449858,94.76747599315927
1131.0,130.90218303866624,126.39708495358104,95.37110902501934
1132.0,133.73777337729757,126.69356407034446,95.69103357362414
1133.0,135.78633822371143,126.88433052681255,95.62045480408186
1134.0,137.16889051725903,126.67017356345161,95.93933803511845
1135.0,138.46177361131797,125.97874656196207,97.07011668787943
1136.0,139.30873800118155,125.3775640441566,98.53671204809831
1137.0,139.25067039438875,124.70659895170057,99.52342812514027
1138.0,139.0878998746315,124.25111875972982,100.37806731328268
1139.0,139.317169025591,124.1469527309195,100.64058768152778
1140.0,138.7390290309775,124.59724400831249,100.78420283841442
1141.0,137.82993561287776,124.39780247308376,101.03844595278295
1142.0,137.31752421543004,124.10011111674655,101.5877086247706
1143.0,137.06680723876434,124.44340199836039,101.72151169833748
1144.0,137.34923297061778,124.78392350735625,101.25072761095348
1145.0,138.33533512154943,124.67529527239714,100.90680323608028
1146.0,140.01059926816063,124.93045850044655,100.52301975270525
1147.0,141.3935594589238,124.50002914877815,100.07610172896896
1148.0,142.17728271186957,124.0083039384088,100.00923515258496
1149.0,142.62592593652624,123.3698038452404,100.09419828223037
1150.0,143.18320329415363,123.11827429700466,100.75609119100598
1151.0,143.96124323475826,123.03033763875702,100.74492838304423
1152.0,144.20738312577592,122.74813775209199,100.68292618751411
1153.0,144.29869931050408,122.57505537803226,100.69242664301504
1154.0,143.2364159428521,122.65583411894224,101.05809071517524
1155.0,141.45591767115303,122.38446607756114,101.64652219700895
1156.0,140.0750327752238,122.1861763796802,102.18787509023676
1157.0,139.06350756615268,122.13092008244429,102.10300128683431
1158.0,138.4986005496624,122.22616276699387,102.21728809598062
1159.0,137.3594641640604,122.5129138879042,102.18668384389325
1160.0,136.75861605174964,122.68271421348028,102.17523966955116
1161.0,136.35933122156388,122.9956238777938,102.72045133589539
1162.0,135.88989522016496,123.11022467123561,103.7053327683868
1163.0,135.86165080791184,123.27335322817594,104.1672558798078
1164.0,136.31108427852715,123.98089863388427,104.15749225738777
1165.0,135.90734184158677,124.45721694663887,103.89799022880553
1166.0,135.51651788071928,124.84452015639653,103.84985867304152
1167.0,134.4560564436544,125.39259814140273,103.46160663317437
1168.0,134.133156912265,125.82989580737113,103.06991442063716
1169.0,133.54153740673675,125.9104968354329,102.89699010766789
1170.0,133.59898419570828,125.46235291419305,102.69352907934756
1171.0,133.63985056277363,125.59756352517225,102.4051629780723
1172.0,134.24911724157695,125.65317584210653,102.49315683732944
1173.0,135.0714653225167,124.88465970276376,102.4627408529413
1174.0,136.7880205831848,125.27046882027086,102.50742087753017
1175.0,138.03547720275904,125.27712991836582,102.13768079342947
1176.0,139.82773616305187,124.74465263402541,101.78873477662302
1177.0,141.0660007431596,124.25122556839912,101.20075096867878
1178.0,142.0422494286389,124.2845024060971,100.65521098201448
1179.0,142.06335526110485,124.071959694514,99.44263781453888
1180.0,142.8645791792057,123.71874284216699,98.59527061224662
1181.0,143.04201748129952,122.81372281235808,98.08097784772403
1182.0,143.27664637271835,122.84136558666208,98.08794326023374
1183.0,143.593087731015,122.20705628251913,98.4467241790505
1184.0,143.91514777788083,122.04694984637675,98.94078366191815
1185.0,144.15908364974553,122.08427976283096,99.54284987310666
1186.0,144.7798574543747,122.39461351228884,100.10824694473335
1187.0,145.54149747763165,122.75376701621018,100.54444138457497
1188.0,146.4162663680434,123.3796634172268,101.12256127084268
1189.0,145.76614729460118,124.5123338525755,101.33501403474945
1190.0,145.0667926234318,126.07719559539248,100.87888637312383
1191.0,144.32684177243223,127.60774177540621,100.73161397364855
1192.0,143.51896777244067,128.73781457732787,100.51466486381575
1193.0,143.0381886414897,129.5759947799536,100.00430177974484
1194.0,142.36670532231372,130.79057583834836,99.54351450563789
1195.0,141.10257645057322,131.03172348464497,98.72144049471669
1196.0,139.91580909295655,131.0194592068403,98.17213934210486
1197.0,138.81703164008934,130.58476547545084,97.6738500198845
1198.0,138.35531602523352,129.65910537326175,96.96222731267805
1199.0,137.88863171871444,128.891474970286,96.35979060878219
1200.0,137.68433086930304,128.5118396659025,95.66878523753027
1201.0,137.10795422696756,128.58296705921057,94.92813778831012
1202.0,136.19270799281017,128.21489617893909,95.03591936386375
1203.0,135.65236694389338,127.33182062407775,95.06942668761809
1204.0,135.59743992697207,126.74171302290087,95.08381849839715
1205.0,135.56497733563828,125.9739567279697,95.05942802431576
1206.0,135.13420492369002,125.80526274608027,95.10938315537338
1207.0,135.4311950919737,125.59725498883786,95.345283921229
1208.0,135.20592302046668,125.612163588463,95.34282238055758
1209.0,134.85367034477702,125.38843473697601,94.90016124272887
1210.0,135.06172888057787,125.18010015668547,94.208163712213
1211.0,135.27470949384917,125.3719655016735,93.42422001408289
1212.0,135.7334921898929,125.61487297176397,92.9104121851787
1213.0,135.99699575759024,126.00163093823846,93.31809762440149
1214.0,136.2837054480382,126.56931216217286,93.57632724917637
1215.0,136.93020284445376,127.19586246382056,94.51034490746349
1216.0,136.81893998118719,127.6666306831974,95.45045267282458
1217.0,137.30786607954406,128.1190929606699,96.98441977835735
1218.0,137.3857724138617,127.6191198334241,98.42347867828421
1219.0,137.49691827434845,127.14642098199037,99.9430803956636
1220.0,137.99551874030303,126.90953358630222,101.58017661536354
1221.0,138.0888117561877,127.1632375822469,103.44124385919467
1222.0,137.84890675373447,127.71102685697427,104.07867109972983
1223.0,137.47283151749517,128.10219881126713,105.11466190902142
1224.0,137.2367552839666,128.42187710918898,105.2159345794335
1225.0,137.0944201919733,128.81940365072887,106.09571290631311
1226.0,137.00117279294022,129.01133269686918,106.41279191570915
1227.0,137.0505045934216,129.56276238590135,106.28791984774789
1228.0,136.87721737249967,129.84269191729373,106.51541170346302
1229.0,136.74890657905678,129.83011358959482,105.79418244958006
1230.0,137.46309533950907,129.81766168171177,105.19334007631926
1231.0,138.1041884060618,129.16119376464795,104.9796588072227
1232.0,138.36122283234423,128.31395160187134,104.58066184833642
1233.0,138.35231557917592,127.30506889517595,104.47514736594451
1234.0,138.87814589814099,126.52096172284004,103.99640211961001
1235.0,139.18989535688377,126.02200787752203,103.4037506973624
1236.0,139.17074464763772,125.41361396917489,103.70187237229493
1237.0,138.5443502135438,125.0971440935972,103.30123664004869
1238.0,138.36209621247204,125.04780994555942,103.62236425323884
1239.0,137.2605927999452,124.725052926823,103.7677797272217
1240.0,136.66279068034666,125.13111618476259,103.8720818480007
1241.0,135.9077106447624,125.60067828637459,104.0169434902455
1242.0,135.8174493736008,125.97943226413105,104.21005524165682
1243.0,135.57225495220283,126.42018043567634,103.69238169716601
1244.0,135.20385015580513,126.70372046848925,103.61505014799233
1245.0,135.15937330619744,127.07989910021551,103.36727990592563
1246.0,135.02550346756513,127.51534799884735,104.02645652848348
1247.0,134.5474381182986,127.69545922730543,104.68379317882008
1248.0,134.4658172150178,128.0841270985036,105.49069607462407
1249.0,134.85376195980012,127.97619792578996,106.00022125845138
1250.0,135.7359335781878,127.7576080067859,106.04505671707594
1251.0,135.933336128108,128.25777720495807,106.30980018292843
1252.0,135.89089857295878,128.9339422110612,106.7571738329866
1253.0,136.18928721758434,129.90321099478757,107.13448294128813
1254.0,136.30072662910567,131.1952393151368,107.58476962215707
1255.0,137.60609983666305,132.53820301140215,107.24839219517622
1256.0,138.4709290786281,133.84275105759482,107.02343647753007
1257.0,139.18450445583824,135.2005548805014,106.55627585164349
1258.0,139.43776437094843,136.18670298008084,105.8697558872386
1259.0,139.89808251154008,137.42206818146653,105.9578535264011
1260.0,140.83373571021627,137.97353341706767,106.00648491211824
1261.0,141.55000079708896,137.777430988879,105.89868104446633
1262.0,142.56326044487082,136.842920505845,106.00598469387893
1263.0,143.63953310506685,135.6164684034345,105.51462628402975
1264.0,143.9500791116028,134.49279261949889,105.19079437942898
1265.0,144.44120931434685,133.82813820273628,104.82409257819656
1266.0,144.9168464857574,132.72871470330742,103.94104415098205
1267.0,144.82119030726759,131.55091666970216,103.64027074539341
1268.0,145.0809927007925,130.16994425128928,103.20848093942794
1269.0,145.11066731663158,128.72246006734997,102.62029587914962
1270.0,144.98457228173842,127.7486523844005,101.78695797989539
1271.0,144.55356533838716,127.70063494611259,101.26928283399714
1272.0,143.84913054135,127.4327547769214,101.2057689798686
1273.0,143.22244982771102,127.32197831266538,101.1935357298108
1274.0,142.9625289717127,127.06894123913246,101.40933294680855
1275.0,142.3182108918393,127.02171735928226,101.51792230055918
1276.0,142.63438476443127,127.16662824731608,102.19926266370733
1277.0,142.85351684276816,127.27356808778578,102.64928040322089
1278.0,143.15896110399052,127.73330946029535,102.79506565951603
1279.0,143.28489901049394,128.02100630728913,103.52098706598215
1280.0,143.4515742823248,127.71727883392592,103.59461338477931
1281.0,143.94714337469614,127.29860582085156,103.39504858129277
1282.0,144.49989979286082,127.14204139072923,103.23605915269272
1283.0,144.45786738924576,126.83097095127542,102.55440307803194
1284.0,144.49745217914656,126.53377054218939,102.39057576906536
1285.0,144.17007087289883,126.19674991109486,101.59950788017873
1286.0,143.29378828681482,126.10587108566794,100.77625618514293
1287.0,142.27340419573093,125.89320286643266,100.09147314681843
1288.0,141.70827965855025,125.38595251294129,99.31945805765532
1289.0,140.42423701875012,125.12655465630729,98.28099912691388
1290.0,139.07422464067037,125.38346687421425,97.98846659591057
1291.0,138.17908250219494,124.92734385667416,98.20139008270722
1292.0,137.95436511693921,124.31040971607557,98.530154889638
1293.0,137.84995144794567,123.46829860030158,98.45524293108761
1294.0,137.86597768961605,123.05079184387978,98.94517472471858
1295.0,137.84687755758583,123.02678372781592,99.39058229268795
1296.0,137.88395537290089,123.1275227061115,100.39629823962954
1297.0,138.48797596881394,123.93167081814832,101.35431670833083
1298.0,139.5972237766259,124.1595092693724,102.543290793095
1299.0,140.93983921842232,123.93479138470381,103.21840025854686
1300.0,141.88837564974574,124.03936148722241,103.66655337574416
1301.0,142.70524780103665,124.42221152439741,104.20754602793689
1302.0,143.59188814727116,125.15904093977385,105.11233139197113
1303.0,143.97601281885423,126.19109136637258,105.64631622089628
1304.0,144.91557408107997,126.82605943147716,106.25488485510297
1305.0,146.9566467451084,127.08195159342242,106.45036531194184
1306.0,148.1909148813988,126.31670817083909,106.68040003091362
1307.0,149.2303195272233,126.47520740918526,106.7266889989117
1308.0,149.48475664478562,127.34356313204313,106.77304511202394
1309.0,149.50509311272828,128.0108214995798,106.77030697965056
1310.0,149.73205376632967,128.90434637564135,106.78396285493119
1311.0,149.58692602199147,129.51704034221098,106.51464488313113
1312.0,150.24293500038772,130.4757859594463,106.797389500365
1313.0,150.39346016165663,131.80700450853772,107.34347842991646
1314.0,149.3103768260395,134.06301651452145,107.51185868149192
1315.0,148.62899449558319,136.80716123837198,107.441433314717
1316.0,147.7353979513189,139.01331901536363,107.71320143947136
1317.0,147.57053477960397,140.67678846978257,108.01287976568995
1318.0,147.4512322634609,142.41653688138098,107.95950316234223
1319.0,146.40520190476641,143.7302610806522,107.52019127229785
1320.0,146.19668480616954,145.17196506084562,107.18479680659485
1321.0,145.4746512607661,146.11789439421963,106.49216192986867
1322.0,144.60314587064659,146.26806451393605,105.70036577240981
1323.0,144.294298292954,145.2238674970226,105.04960521130795
1324.0,143.7619360209887,143.93556093349957,104.92474099301295
1325.0,143.65694720163,142.45120743014348,105.25048165411104
1326.0,143.62531821271764,141.17767066107857,105.86103966128118
1327.0,143.5727803450282,139.5679995021785,106.21915632346169
1328.0,144.31830620544622,137.78761654822137,106.67834513446508
1329.0,144.06952569881662,135.72495656610138,106.782849068634
1330.0,144.34897223955835,133.68090028018545,106.88587302720954
1331.0,144.93603043334826,131.83872535162843,106.80384486913125
1332.0,145.37192115257153,130.58450670347136,107.09150449663645
1333.0,145.64552651885475,129.77878695728342,107.21225096476914
1334.0,146.12616025438763,129.27386752860997,107.0395712121833
1335.0,146.28174997980676,129.15771046090953,106.3547626879764
1336.0,146.72618349388893,128.78088779630204,105.53988827984314
1337.0,147.58285026440967,129.00288497317786,104.89616566918629
1338.0,149.31619917641854,129.85206170942126,104.72891930983525
1339.0,150.00408580294626,130.41747030956222,104.38224248133693
1340.0,149.80269600361783,131.40836009574292,103.75795919639567
1341.0,149.3432945260203,131.88959115861476,102.97441870214176
1342.0,149.53107313430485,132.09207887899393,102.14850215517586
1343.0,149.08598940470517,132.34871783144268,101.83602161633235
1344.0,148.66348415176876,132.21271847834515,101.62465884398563
1345.0,147.90757676767882,132.21583272327038,102.06162633487925
1346.0,146.22428862545223,131.96762711524954,102.54840603101258
1347.0,144.4836264598513,131.2916086675212,102.85152696543265
1348.0,143.56316733404645,130.6413614436273,103.41081776714766
1349.0,143.8805226276582,130.24808026637996,104.5074372676962
1350.0,144.52770477991643,130.35952606864063,105.61133737641049
1351.0,144.99777366203756,130.6276748973365,106.21615021200573
1352.0,145.7104639795702,130.52340354922526,106.57659735358362
1353.0,146.8377959350571,130.61779415404266,107.33867604739515
1354.0,147.78291542558944,131.02116315034797,107.99245182418984
1355.0,148.60382628750494,131.37394539779984,107.82199657183062
1356.0,149.2669225023074,132.31443558713485,107.90326693752117
1357.0,149.72200327965507,133.17149063793423,107.37569298005914
1358.0,149.89316013512217,133.90033979268,106.6378813133326
1359.0,149.56709959353756,134.44443947228777,105.74836719438925
1360.0,149.05722172668203,135.2779328921491,105.50289924524087
1361.0,148.8271599037228,136.16094668201916,105.0299063452911
1362.0,148.19938614931348,136.49685296744224,104.95348261006686
1363.0,147.75747086785816,137.28094309936859,104.9867260656981
1364.0,147.4560608102256,137.95712123866346,106.24993076185547
1365.0,147.7154162829277,138.00907377847932,106.92328668339779
1366.0,147.7799778698503,138.01835250785317,107.94711618831275
1367.0,147.7866712914953,137.2718123525478,108.86036220075474
1368.0,147.50713666272347,136.41511384124246,110.0831761583869
1369.0,146.73684526662674,135.26373369803528,111.31341222184113
1370.0,145.26007026189464,134.34901694738087,111.92371017539209
1371.0,143.9119860950997,133.90696821803186,111.97854628099219
1372.0,142.59298125802908,133.1240850261162,111.79078750968057
1373.0,141.25391028701426,131.96727814902408,111.00750739346658
1374.0,139.17008577753387,130.8014891446523,110.95962795671781
1375.0,137.88959628911854,129.91009942921553,111.11636204196601
1376.0,137.05122372811846,129.743431584303,110.6326087211124
1377.0,136.08669813137493,130.1985447164492,110.37261663640987
1378.0,135.67034144296116,130.3828387421726,109.80275192109401
1379.0,135.89582775799704,130.10708139369092,109.6922372914159
1380.0,136.03791330494656,130.08285563725076,109.71848380052118
1381.0,136.4657098387862,130.24499197178875,109.78200895098989
1382.0,137.09931310773166,130.67829844651033,110.27337918937592
1383.0,137.76686858293618,130.95175165056543,110.32635209556814
1384.0,137.4532898923734,131.4072232352986,110.32499793283327
1385.0,136.99633879396666,131.32589317752686,111.29003438268545
1386.0,137.8618998945481,130.35337511872217,111.8415078268848
1387.0,138.491127230486,130.15234292933764,112.74148679965762
1388.0,139.06091055322602,130.2712239720248,113.53463691566706
1389.0,139.30206391849907,129.88838240701705,113.86363877008077
1390.0,139.04666113110585,129.20129083587594,114.72567581883398
1391.0,138.70499681611003,128.4808281423873,115.08708268467439
1392.0,138.53854912162063,127.82738727317229,114.93240053309037
1393.0,139.09497815410583,126.72856525130344,114.56461994278602
1394.0,139.3195827336132,125.63555933073057,114.07107030003893
1395.0,139.14002490362162,125.53186966964115,113.83859002320486
1396.0,138.61679063007554,125.00049768299048,113.33440978793924
1397.0,137.9413457573527,124.69272401086303,112.91332480398484
1398.0,137.91536805953368,124.54526943900032,113.0917576881967
1399.0,137.9553575913359,124.73082026027673,112.89210334880238
1400.0,138.09380080764117,125.37761951137816,112.97502530459539
1401.0,138.26012170625148,126.40662291695347,113.57743322760689
1402.0,137.8920195179226,127.59137506702513,114.19276534533728
1403.0,137.5239462645724,128.89040967423495,114.75197423943773
1404.0,136.75277096293314,129.72424803072758,114.99954750285029
1405.0,136.95710336748954,130.4220845378393,115.4870942807135
1406.0,137.23058315280875,131.40665385661822,116.02978828602734
1407.0,137.75770790174167,132.62438599486265,116.10462581447466
1408.0,138.87813895863917,133.68183533494,115.67407652497317
1409.0,139.98266415299085,134.81005550725294,115.29873289487531
1410.0,140.9458787456031,135.1468437659789,114.85605470212872
1411.0,142.26092308876713,135.54870242341224,114.79836115601627
1412.0,142.89837163898488,135.83204286772428,115.25419035743855
1413.0,143.33762273322952,135.85507934051103,115.99926082615802
1414.0,143.41363488514165,136.19903707223506,116.48672053323425
1415.0,143.55491711126004,136.30041236479565,116.86190486264806
1416.0,143.35441575806826,136.06830023297755,117.70391155248912
1417.0,142.41912088387403,135.5713887918307,119.0325950510414
1418.0,141.6277269989823,134.57109682629022,120.23892744894347
1419.0,140.9361438536799,134.26856769786104,121.35957026410375
1420.0,139.67146800305125,133.66386090162968,121.98012657333148
1421.0,139.29712748787856,133.33941441509108,122.07440118015427
1422.0,139.43681434680772,133.02873605550167,122.20025424426548
